customer_id,signup_date,customer_region,customer_country,segment
21378,2024-04-12,NA,Canada,New
21379,2023-10-15,EU,Germany,New
21380,2025-08-18,NA,United States,New
21381,2024-12-15,NA,United States,Returning
21382,2025-05-02,EU,Spain,Returning
21383,2024-07-23,NA,Mexico,New
21384,2024-05-12,EU,Germany,Returning
21385,2023-02-03,NA,Mexico,VIP
21386,2023-03-09,APAC,Australia,New
21387,2024-11-19,NA,Canada,Returning
21388,2023-08-07,EU,France,Returning
21389,2023-03-21,EU,Spain,New
21390,2025-01-26,EU,Sweden,Returning
21391,2024-08-27,NA,United States,New
21392,2023-04-19,EU,Poland,New
21393,2024-05-01,EU,Italy,New
21394,2024-04-02,APAC,Australia,New
21395,2023-01-04,APAC,India,New
21396,2024-08-12,EU,Sweden,New
21397,2024-01-22,NA,Canada,New
21398,2025-05-05,APAC,Singapore,New
21399,2023-04-23,NA,Mexico,New
21400,2025-04-05,EU,Spain,Returning
21401,2023-01-07,APAC,Japan,Returning
21402,2025-01-14,EU,Netherlands,New
21403,2025-02-01,APAC,Australia,New
21404,2024-02-02,EU,Netherlands,New
21405,2023-10-01,EU,Italy,New
21406,2023-05-19,NA,United States,New
21407,2023-11-28,NA,Canada,New
21408,2024-10-14,EU,Sweden,New
21409,2024-12-07,EU,Italy,New
21410,2023-06-26,EU,France,VIP
21411,2023-01-11,NA,Mexico,Returning
21412,2024-06-30,APAC,India,Returning
21413,2024-07-19,NA,Mexico,Returning
21414,2025-08-13,EU,France,New
21415,2025-01-11,NA,Mexico,New
21416,2024-06-20,EU,Netherlands,New
21417,2024-07-30,APAC,Australia,Returning
21418,2024-09-20,NA,Mexico,Returning
21419,2024-03-15,EU,Germany,Returning
21420,2024-10-21,NA,Canada,VIP
21421,2023-07-10,EU,Italy,New
21422,2025-03-19,NA,Canada,Returning
21423,2025-04-19,EU,France,New
21424,2024-02-28,EU,Germany,Returning
21425,2024-03-20,EU,Spain,Returning
21426,2024-04-29,APAC,Singapore,New
21427,2025-03-07,EU,Poland,New
21428,2023-06-21,EU,Italy,New
21429,2023-11-29,EU,Spain,Returning
21430,2024-08-21,EU,Germany,New
21431,2024-11-06,APAC,Singapore,Returning
21432,2023-10-16,EU,Sweden,New
21433,2023-04-25,EU,Italy,New
21434,2024-05-09,NA,Mexico,New
21435,2024-09-13,EU,Poland,New
21436,2025-01-16,EU,Sweden,Returning
21437,2023-01-03,APAC,Japan,Returning
21438,2023-01-18,APAC,South Korea,New
21439,2024-01-12,EU,France,Returning
21440,2024-07-03,EU,France,New
21441,2023-01-04,NA,United States,New
21442,2023-06-18,EU,Italy,New
21443,2024-02-13,EU,Spain,New
21444,2023-09-30,APAC,Australia,Returning
21445,2024-11-23,APAC,India,New
21446,2023-02-03,EU,Italy,New
21447,2025-05-15,NA,Mexico,Returning
21448,2023-06-15,EU,Spain,VIP
21449,2024-03-05,EU,Spain,Returning
21450,2025-08-18,EU,Spain,Returning
21451,2024-10-07,NA,Mexico,New
21452,2025-08-30,APAC,South Korea,New
21453,2023-01-20,NA,Canada,Returning
21454,2024-12-02,APAC,Australia,Returning
21455,2023-03-15,NA,United States,New
21456,2024-08-18,EU,Spain,New
21457,2023-11-14,NA,Mexico,VIP
21458,2025-01-26,NA,Mexico,Returning
21459,2023-05-02,EU,Germany,Returning
21460,2025-05-23,NA,Canada,New
21461,2024-04-13,EU,Sweden,New
21462,2024-05-20,EU,Spain,New
21463,2024-07-10,APAC,India,Returning
21464,2023-02-04,EU,Italy,VIP
21465,2023-10-30,APAC,Singapore,New
21466,2024-11-21,EU,Italy,Returning
21467,2025-07-24,EU,Spain,New
21468,2025-08-17,EU,Poland,New
21469,2024-06-05,EU,Germany,New
21470,2023-09-09,NA,Canada,Returning
21471,2024-04-10,NA,Canada,New
21472,2024-03-27,NA,Canada,VIP
21473,2024-01-22,NA,United States,Returning
21474,2023-12-18,EU,Netherlands,New
21475,2025-04-25,APAC,Singapore,New
21476,2024-01-16,NA,Canada,New
21477,2023-01-29,EU,Netherlands,Returning
21478,2024-12-03,NA,Canada,New
21479,2024-10-09,NA,Mexico,New
21480,2024-01-04,NA,United States,New
21481,2024-09-05,EU,Netherlands,Returning
21482,2025-07-05,EU,Netherlands,New
21483,2025-06-19,EU,Italy,Returning
21484,2025-02-08,EU,Italy,New
21485,2024-07-22,NA,United States,Returning
21486,2023-01-27,EU,France,New
21487,2024-05-13,EU,Germany,New
21488,2025-03-08,EU,France,New
21489,2025-04-02,APAC,South Korea,New
21490,2025-01-22,NA,United States,New
21491,2025-08-18,EU,Germany,New
21492,2024-05-18,EU,France,New
21493,2023-04-17,EU,Italy,VIP
21494,2024-04-28,EU,Germany,Returning
21495,2023-11-07,NA,Mexico,Returning
21496,2025-03-24,NA,Canada,New
21497,2025-01-26,EU,Sweden,Returning
21498,2024-02-18,EU,Sweden,New
21499,2024-01-14,EU,Sweden,Returning
21500,2023-06-05,APAC,Australia,New
21501,2023-02-12,NA,United States,New
21502,2023-11-01,EU,Germany,VIP
21503,2023-08-23,NA,United States,Returning
21504,2023-09-16,EU,Poland,New
21505,2025-08-30,EU,Germany,Returning
21506,2024-10-25,EU,Germany,New
21507,2024-06-21,EU,Sweden,New
21508,2023-06-24,EU,Spain,New
21509,2025-03-30,NA,Canada,New
21510,2024-09-20,EU,Italy,New
21511,2024-05-16,APAC,Singapore,New
21512,2024-03-29,EU,Italy,New
21513,2024-06-22,EU,Netherlands,New
21514,2025-03-28,EU,Spain,New
21515,2024-12-02,EU,Poland,New
21516,2024-04-17,NA,Canada,New
21517,2024-10-12,APAC,South Korea,New
21518,2025-06-24,NA,Canada,Returning
21519,2023-11-14,APAC,South Korea,New
21520,2025-05-27,EU,Italy,Returning
21521,2024-08-14,EU,Spain,Returning
21522,2023-06-30,APAC,Singapore,Returning
21523,2025-07-30,APAC,South Korea,New
21524,2024-10-30,EU,Poland,Returning
21525,2024-01-11,EU,Italy,New
21526,2023-07-29,EU,Spain,New
21527,2025-06-10,APAC,Singapore,New
21528,2025-03-12,NA,United States,New
21529,2023-02-13,EU,Spain,Returning
21530,2024-09-11,NA,Mexico,Returning
21531,2023-04-22,EU,Germany,New
21532,2023-10-14,EU,Netherlands,Returning
21533,2024-07-07,NA,Canada,New
21534,2023-08-31,NA,United States,Returning
21535,2024-05-14,NA,Mexico,Returning
21536,2024-02-23,NA,United States,Returning
21537,2024-07-20,APAC,South Korea,Returning
21538,2025-02-18,EU,Germany,VIP
21539,2023-06-01,EU,Sweden,New
21540,2025-02-14,NA,Canada,Returning
21541,2023-08-05,NA,Canada,Returning
21542,2023-02-02,APAC,Singapore,VIP
21543,2024-03-10,EU,Germany,New
21544,2023-10-22,APAC,India,New
21545,2023-06-29,EU,Spain,New
21546,2024-02-16,APAC,Japan,Returning
21547,2025-04-26,EU,France,New
21548,2024-07-24,EU,Netherlands,Returning
21549,2024-12-09,NA,Mexico,Returning
21550,2023-05-26,NA,Canada,Returning
21551,2023-03-15,EU,Italy,Returning
21552,2023-11-23,APAC,Japan,New
21553,2025-01-24,NA,United States,New
21554,2025-05-12,EU,Poland,New
21555,2023-04-10,EU,Sweden,New
21556,2024-04-09,NA,Mexico,New
21557,2024-01-22,NA,Canada,New
21558,2024-12-25,NA,United States,New
21559,2023-07-20,NA,Mexico,New
21560,2024-04-17,EU,France,VIP
21561,2025-04-07,EU,Spain,New
21562,2024-03-28,APAC,South Korea,New
21563,2025-01-30,EU,Poland,New
21564,2024-08-28,NA,Mexico,New
21565,2024-08-04,APAC,South Korea,New
21566,2023-09-10,EU,Spain,Returning
21567,2025-08-24,APAC,South Korea,New
21568,2023-09-01,NA,Mexico,Returning
21569,2025-06-25,EU,Germany,New
21570,2025-08-21,EU,Poland,New
21571,2024-05-13,APAC,Australia,New
21572,2025-04-26,EU,Sweden,New
21573,2024-11-27,EU,Spain,Returning
21574,2024-12-19,APAC,Japan,New
21575,2023-03-08,NA,Mexico,New
21576,2023-05-14,APAC,Australia,Returning
21577,2023-03-09,APAC,Japan,New
21578,2023-01-30,NA,Mexico,New
21579,2025-03-25,APAC,Australia,Returning
21580,2023-06-20,EU,Germany,New
21581,2023-01-07,NA,United States,VIP
21582,2025-07-02,EU,Germany,Returning
21583,2023-09-29,EU,France,Returning
21584,2025-03-06,EU,Spain,New
21585,2025-07-24,APAC,Japan,VIP
21586,2024-05-24,NA,Canada,New
21587,2025-06-21,APAC,India,New
21588,2025-08-01,EU,Poland,New
21589,2023-05-21,NA,United States,New
21590,2023-05-23,APAC,South Korea,Returning
21591,2023-12-27,EU,Italy,New
21592,2024-06-28,NA,Mexico,New
21593,2025-02-04,EU,Sweden,New
21594,2023-06-28,EU,Netherlands,New
21595,2023-07-08,EU,Italy,New
21596,2023-10-26,EU,Germany,Returning
21597,2023-09-22,EU,Italy,New
21598,2025-07-04,EU,Sweden,New
21599,2024-01-21,EU,Sweden,New
21600,2025-04-25,NA,Mexico,Returning
21601,2023-02-24,NA,United States,Returning
21602,2023-04-10,NA,Mexico,New
21603,2025-02-21,NA,Canada,New
21604,2023-09-01,NA,Canada,New
21605,2023-03-22,NA,Canada,New
21606,2024-08-02,EU,Italy,New
21607,2023-05-24,EU,Netherlands,New
21608,2023-03-01,EU,Italy,New
21609,2024-01-31,NA,Mexico,New
21610,2024-06-19,EU,Poland,Returning
21611,2024-05-28,EU,Poland,Returning
21612,2024-07-23,NA,United States,New
21613,2023-01-24,EU,Italy,Returning
21614,2023-10-11,EU,Sweden,New
21615,2023-12-01,APAC,South Korea,Returning
21616,2023-10-13,NA,United States,Returning
21617,2024-06-28,EU,France,New
21618,2023-08-12,APAC,India,Returning
21619,2024-09-07,APAC,South Korea,Returning
21620,2025-06-30,EU,Sweden,New
21621,2024-10-05,EU,France,New
21622,2024-01-14,APAC,South Korea,New
21623,2024-02-28,EU,Netherlands,Returning
21624,2024-07-24,EU,Italy,New
21625,2024-12-06,EU,France,Returning
21626,2023-10-21,APAC,Singapore,New
21627,2023-02-07,EU,Italy,Returning
21628,2024-11-15,EU,Italy,New
21629,2024-10-06,EU,Netherlands,Returning
21630,2023-04-09,EU,Poland,Returning
21631,2024-09-02,APAC,South Korea,New
21632,2023-03-11,APAC,Japan,New
21633,2024-09-18,EU,France,New
21634,2024-12-25,NA,Canada,Returning
21635,2023-01-16,EU,Spain,Returning
21636,2024-12-08,NA,Canada,New
21637,2023-04-28,EU,Germany,New
21638,2023-09-16,NA,Canada,New
21639,2024-11-17,NA,Canada,New
21640,2023-12-12,NA,Canada,New
21641,2025-08-09,APAC,South Korea,New
21642,2025-07-21,EU,Netherlands,New
21643,2025-08-19,EU,Sweden,New
21644,2023-04-12,EU,Italy,New
21645,2023-06-21,EU,Germany,New
21646,2023-06-28,APAC,Singapore,Returning
21647,2024-07-24,APAC,Australia,Returning
21648,2024-02-23,EU,Germany,Returning
21649,2024-12-27,NA,Mexico,Returning
21650,2023-10-02,EU,France,VIP
21651,2023-07-14,APAC,India,New
21652,2024-09-24,APAC,India,Returning
21653,2024-08-24,NA,Canada,Returning
21654,2024-11-03,NA,Mexico,New
21655,2023-10-31,NA,United States,Returning
21656,2024-05-27,EU,France,New
21657,2025-06-23,NA,Canada,Returning
21658,2024-08-18,APAC,Australia,Returning
21659,2025-06-27,NA,Mexico,Returning
21660,2024-02-27,EU,Sweden,Returning
21661,2023-02-13,EU,Poland,New
21662,2025-01-10,EU,France,New
21663,2024-03-24,EU,Poland,New
21664,2023-02-11,APAC,Japan,New
21665,2023-05-16,EU,Spain,New
21666,2023-11-01,EU,Sweden,Returning
21667,2023-07-06,EU,Netherlands,New
21668,2024-10-28,NA,Mexico,New
21669,2024-08-18,EU,Italy,New
21670,2023-11-18,EU,Italy,New
21671,2023-03-24,NA,Mexico,New
21672,2023-03-18,APAC,India,Returning
21673,2025-07-10,EU,Poland,Returning
21674,2023-12-03,EU,Germany,New
21675,2023-04-15,APAC,Australia,New
21676,2024-11-23,EU,Sweden,Returning
21677,2025-04-27,EU,Sweden,Returning
21678,2023-04-29,EU,Poland,New
21679,2025-07-09,APAC,Singapore,Returning
21680,2024-12-06,NA,Mexico,New
21681,2023-09-03,NA,Canada,Returning
21682,2025-01-25,EU,France,New
21683,2024-02-14,APAC,Singapore,Returning
21684,2024-09-10,EU,France,New
21685,2023-05-04,APAC,India,Returning
21686,2023-08-26,NA,United States,New
21687,2025-01-23,NA,Canada,VIP
21688,2025-02-23,EU,Germany,Returning
21689,2023-01-11,EU,Sweden,Returning
21690,2023-07-28,EU,France,New
21691,2024-08-14,APAC,South Korea,New
21692,2025-06-01,EU,Sweden,New
21693,2024-10-18,NA,Mexico,New
21694,2024-11-19,EU,Spain,New
21695,2024-01-14,APAC,India,VIP
21696,2023-02-23,APAC,Japan,Returning
21697,2025-01-16,EU,Germany,New
21698,2025-02-17,APAC,Singapore,Returning
21699,2024-03-07,NA,Canada,New
21700,2024-05-08,EU,Poland,Returning
21701,2023-08-17,NA,United States,New
21702,2024-03-16,EU,Italy,New
21703,2023-08-24,EU,Poland,Returning
21704,2024-02-14,NA,Canada,New
21705,2023-05-11,EU,Italy,New
21706,2024-08-13,EU,Poland,New
21707,2023-08-30,NA,Canada,New
21708,2024-12-06,EU,Sweden,New
21709,2024-05-19,NA,Mexico,New
21710,2025-05-22,NA,Mexico,Returning
21711,2023-08-04,APAC,Japan,New
21712,2023-09-23,EU,Germany,New
21713,2023-08-25,NA,United States,Returning
21714,2024-09-06,EU,Spain,Returning
21715,2023-04-15,EU,Spain,New
21716,2024-10-30,NA,Mexico,New
21717,2025-03-08,NA,Canada,New
21718,2024-10-19,NA,Mexico,Returning
21719,2023-05-12,APAC,South Korea,New
21720,2024-04-25,APAC,Japan,New
21721,2024-06-03,APAC,South Korea,New
21722,2024-01-16,APAC,South Korea,New
21723,2024-03-30,APAC,Singapore,Returning
21724,2025-01-12,APAC,Japan,New
21725,2025-03-23,EU,Poland,New
21726,2023-10-20,NA,Mexico,New
21727,2023-11-18,EU,Spain,New
21728,2023-07-22,EU,Italy,Returning
21729,2024-01-27,NA,Mexico,VIP
21730,2024-06-15,EU,Poland,New
21731,2024-11-26,EU,France,New
21732,2023-09-18,EU,France,Returning
21733,2023-07-30,NA,United States,New
21734,2023-02-02,EU,Netherlands,New
21735,2023-04-02,NA,Mexico,New
21736,2023-02-20,APAC,South Korea,New
21737,2023-07-21,EU,Netherlands,New
21738,2024-11-07,EU,Poland,New
21739,2025-01-24,EU,France,New
21740,2025-08-05,EU,France,Returning
21741,2024-06-14,APAC,Japan,New
21742,2024-03-18,EU,Poland,New
21743,2025-05-25,EU,Sweden,New
21744,2023-05-24,APAC,Japan,VIP
21745,2024-09-05,EU,Poland,Returning
21746,2025-03-07,APAC,Australia,New
21747,2024-05-04,EU,Poland,New
21748,2023-09-12,APAC,Japan,Returning
21749,2024-08-27,EU,Sweden,VIP
21750,2025-08-27,EU,Germany,New
21751,2023-08-18,EU,Germany,Returning
21752,2024-07-02,NA,Mexico,Returning
21753,2023-02-19,NA,Mexico,Returning
21754,2023-08-15,EU,Germany,New
21755,2025-01-17,APAC,Australia,VIP
21756,2024-04-28,EU,France,Returning
21757,2023-07-14,EU,Germany,New
21758,2023-11-23,APAC,India,New
21759,2023-04-28,EU,Spain,New
21760,2025-01-29,APAC,Australia,New
21761,2025-07-07,EU,Poland,Returning
21762,2023-04-14,EU,Italy,New
21763,2023-08-20,EU,Sweden,Returning
21764,2025-04-14,APAC,Japan,New
21765,2025-05-05,EU,Italy,Returning
21766,2025-01-17,NA,Canada,New
21767,2024-11-27,APAC,Japan,New
21768,2025-04-18,EU,Netherlands,Returning
21769,2023-12-30,EU,Germany,New
21770,2025-05-21,NA,Canada,New
21771,2025-05-13,EU,Netherlands,Returning
21772,2023-08-12,NA,Canada,New
21773,2023-03-13,EU,Poland,New
21774,2024-05-22,NA,Mexico,New
21775,2025-01-08,EU,France,New
21776,2025-04-07,NA,Mexico,New
21777,2023-05-19,NA,United States,New
21778,2024-01-03,NA,Canada,Returning
21779,2025-01-17,EU,Sweden,Returning
21780,2023-02-28,EU,Italy,New
21781,2024-12-05,APAC,South Korea,New
21782,2023-10-12,NA,United States,New
21783,2023-01-22,EU,Sweden,VIP
21784,2023-08-24,EU,Poland,New
21785,2024-12-23,EU,Netherlands,Returning
21786,2025-04-27,EU,France,New
21787,2023-03-21,NA,Mexico,New
21788,2024-03-27,APAC,India,New
21789,2023-07-15,EU,Germany,New
21790,2024-10-27,EU,Poland,New
21791,2025-01-30,APAC,Singapore,Returning
21792,2025-07-26,APAC,Japan,Returning
21793,2023-12-12,EU,France,Returning
21794,2023-10-19,NA,Canada,Returning
21795,2023-10-29,NA,Canada,Returning
21796,2025-01-11,NA,Mexico,Returning
21797,2024-03-09,EU,Poland,Returning
21798,2023-01-23,EU,Italy,Returning
21799,2025-07-11,EU,Germany,New
21800,2023-04-12,NA,United States,New
21801,2025-06-23,APAC,South Korea,VIP
21802,2023-06-07,APAC,Australia,VIP
21803,2024-06-08,APAC,Singapore,Returning
21804,2023-11-01,NA,Canada,New
21805,2024-10-30,NA,United States,New
21806,2024-01-28,APAC,Australia,New
21807,2023-12-24,EU,Poland,Returning
21808,2024-04-09,NA,United States,New
21809,2025-08-03,EU,Netherlands,New
21810,2023-08-27,EU,Germany,Returning
21811,2023-08-03,EU,Germany,New
21812,2023-03-06,EU,France,New
21813,2024-12-20,EU,Germany,Returning
21814,2024-10-21,EU,Netherlands,Returning
21815,2024-08-15,NA,United States,New
21816,2023-01-24,NA,Mexico,Returning
21817,2025-02-09,EU,France,Returning
21818,2025-02-27,EU,Netherlands,New
21819,2025-07-09,APAC,India,Returning
21820,2025-06-23,EU,Germany,Returning
21821,2023-09-14,EU,Poland,New
21822,2024-11-22,EU,Sweden,New
21823,2024-01-28,EU,Italy,New
21824,2024-08-03,APAC,Japan,VIP
21825,2023-11-20,EU,Spain,New
21826,2024-10-01,APAC,South Korea,Returning
21827,2025-07-16,NA,Mexico,New
21828,2024-09-27,APAC,Japan,Returning
21829,2025-06-15,EU,Netherlands,New
21830,2025-06-26,NA,Canada,Returning
21831,2023-04-26,NA,Mexico,Returning
21832,2025-07-28,APAC,South Korea,Returning
21833,2025-03-08,EU,Netherlands,Returning
21834,2024-02-20,APAC,Japan,New
21835,2024-08-07,EU,Netherlands,New
21836,2024-08-24,EU,Spain,New
21837,2025-02-04,EU,Sweden,Returning
21838,2025-02-20,NA,Canada,New
21839,2023-04-10,APAC,Singapore,Returning
21840,2023-01-02,NA,Mexico,VIP
21841,2023-08-29,EU,Netherlands,New
21842,2024-05-28,EU,Spain,New
21843,2025-04-07,EU,Sweden,New
21844,2024-09-27,NA,Mexico,New
21845,2023-05-13,EU,Sweden,New
21846,2024-11-29,EU,Netherlands,Returning
21847,2024-04-01,EU,Italy,Returning
21848,2023-12-26,EU,Poland,Returning
21849,2025-01-21,NA,United States,VIP
21850,2023-10-15,EU,Poland,Returning
21851,2024-08-25,EU,Poland,New
21852,2023-06-27,NA,Canada,New
21853,2024-01-07,APAC,South Korea,New
21854,2024-06-27,EU,Sweden,Returning
21855,2024-08-30,NA,Mexico,Returning
21856,2025-06-14,EU,France,New
21857,2023-10-10,EU,Sweden,New
21858,2025-05-22,NA,United States,Returning
21859,2025-03-06,NA,United States,Returning
21860,2023-12-17,APAC,Australia,Returning
21861,2023-05-17,APAC,South Korea,New
21862,2023-09-09,EU,Poland,New
21863,2024-10-02,EU,Sweden,VIP
21864,2025-02-07,EU,Germany,Returning
21865,2024-08-19,APAC,South Korea,New
21866,2024-12-07,EU,Italy,New
21867,2023-04-10,EU,Poland,Returning
21868,2024-05-07,APAC,India,New
21869,2025-05-01,EU,France,New
21870,2024-01-14,EU,Poland,Returning
21871,2025-05-25,EU,Sweden,Returning
21872,2023-05-01,NA,Canada,Returning
21873,2025-08-11,EU,France,New
21874,2025-02-03,NA,United States,Returning
21875,2024-09-01,NA,Canada,Returning
21876,2024-08-24,EU,Netherlands,New
21877,2025-06-30,NA,Mexico,New
21878,2024-01-03,APAC,South Korea,New
21879,2023-06-10,EU,Poland,Returning
21880,2025-06-13,NA,United States,New
21881,2023-04-11,EU,Italy,Returning
21882,2024-10-04,EU,Poland,Returning
21883,2023-09-17,EU,Spain,New
21884,2025-06-24,EU,Poland,New
21885,2025-08-06,EU,Sweden,New
21886,2024-04-07,EU,Poland,Returning
21887,2024-06-03,EU,France,New
21888,2024-03-18,EU,Italy,New
21889,2024-02-19,EU,Spain,New
21890,2025-07-01,EU,Germany,Returning
21891,2023-10-07,APAC,South Korea,New
21892,2025-07-23,NA,Mexico,Returning
21893,2024-09-25,NA,Mexico,Returning
21894,2025-07-24,NA,Mexico,VIP
21895,2024-08-19,APAC,Japan,New
21896,2025-03-08,NA,Canada,Returning
21897,2024-04-22,EU,Sweden,Returning
21898,2024-03-26,EU,Poland,Returning
21899,2023-09-08,NA,Mexico,New
21900,2023-07-24,EU,Poland,New
21901,2023-02-06,EU,Germany,Returning
21902,2024-01-09,EU,Sweden,New
21903,2025-08-20,NA,United States,Returning
21904,2025-07-02,NA,United States,New
21905,2024-11-03,APAC,South Korea,New
21906,2023-12-21,EU,Netherlands,New
21907,2024-05-21,NA,Canada,Returning
21908,2025-01-07,EU,France,New
21909,2023-01-02,NA,Canada,New
21910,2025-06-18,NA,Mexico,New
21911,2025-04-27,NA,Canada,Returning
21912,2025-08-03,EU,France,New
21913,2023-04-02,EU,Germany,New
21914,2025-07-12,EU,Sweden,New
21915,2024-08-20,APAC,Singapore,New
21916,2024-06-24,EU,Germany,New
21917,2023-06-24,EU,Italy,New
21918,2024-04-24,EU,Sweden,New
21919,2023-12-20,EU,France,New
21920,2025-08-19,EU,France,Returning
21921,2023-11-27,EU,Netherlands,New
21922,2023-08-01,APAC,South Korea,Returning
21923,2025-07-10,NA,Canada,New
21924,2023-07-02,EU,Poland,New
21925,2025-05-30,APAC,Australia,Returning
21926,2025-07-27,EU,France,New
21927,2023-10-27,EU,France,Returning
21928,2024-11-02,EU,Sweden,New
21929,2025-02-15,EU,Netherlands,New
21930,2024-06-06,EU,France,New
21931,2024-11-09,NA,Canada,Returning
21932,2023-05-09,APAC,India,New
21933,2024-05-17,NA,Canada,Returning
21934,2024-05-14,NA,Canada,Returning
21935,2024-07-05,APAC,Singapore,New
21936,2025-07-08,EU,Spain,Returning
21937,2025-03-14,NA,Mexico,New
21938,2024-08-10,APAC,India,New
21939,2024-01-28,EU,Poland,VIP
21940,2024-01-30,NA,Canada,Returning
21941,2023-01-20,NA,Canada,Returning
21942,2024-06-20,APAC,Japan,New
21943,2023-09-03,EU,Sweden,New
21944,2025-05-13,NA,United States,New
21945,2025-01-23,EU,Italy,New
21946,2025-06-08,APAC,Japan,New
21947,2025-08-27,NA,Mexico,Returning
21948,2024-01-25,EU,Sweden,Returning
21949,2024-02-22,EU,Italy,Returning
21950,2024-08-15,EU,France,New
21951,2024-02-24,EU,Germany,New
21952,2023-09-29,EU,Sweden,Returning
21953,2024-11-19,NA,United States,New
21954,2024-03-15,EU,Netherlands,Returning
21955,2025-07-06,EU,Spain,Returning
21956,2023-08-03,EU,Netherlands,Returning
21957,2024-03-08,EU,Italy,Returning
21958,2024-06-01,EU,Netherlands,Returning
21959,2025-06-03,EU,Poland,New
21960,2024-07-17,EU,Poland,New
21961,2023-03-09,NA,Mexico,Returning
21962,2023-11-26,NA,United States,New
21963,2025-05-13,NA,Canada,Returning
21964,2023-09-23,NA,Mexico,New
21965,2023-11-28,NA,United States,VIP
21966,2023-05-28,EU,Netherlands,Returning
21967,2024-12-01,EU,France,Returning
21968,2023-05-16,NA,Mexico,New
21969,2023-12-25,APAC,Australia,Returning
21970,2024-11-23,EU,Spain,Returning
21971,2025-05-22,EU,Netherlands,New
21972,2023-08-04,APAC,Japan,Returning
21973,2023-11-20,EU,Germany,Returning
21974,2023-04-25,EU,Poland,New
21975,2024-03-02,APAC,India,New
21976,2025-08-30,APAC,Singapore,New
21977,2023-10-24,NA,Canada,New
21978,2023-09-11,NA,United States,New
