date,region,channel,spend,sessions
2024-09-11,EU,Paid Search,1122.47,3700
2024-09-11,EU,Social,1084.8,4964
2024-09-11,EU,Email,344.83,602
2024-09-11,EU,Affiliate,411.22,1400
2024-09-11,EU,Direct,109.87,195
2024-09-11,NA,Paid Search,1108.66,2960
2024-09-11,NA,Social,866.98,2726
2024-09-11,NA,Email,265.46,688
2024-09-11,NA,Affiliate,340.09,828
2024-09-11,NA,Direct,92.88,158
2024-09-11,APAC,Paid Search,778.84,2888
2024-09-11,APAC,Social,765.76,2160
2024-09-11,APAC,Email,234.7,470
2024-09-11,APAC,Affiliate,250.52,868
2024-09-11,APAC,Direct,102.47,123
2024-09-12,EU,Paid Search,1409.16,2925
2024-09-12,EU,Social,717.72,3192
2024-09-12,EU,Email,217.53,409
2024-09-12,EU,Affiliate,397.92,1440
2024-09-12,EU,Direct,78.25,112
2024-09-12,NA,Paid Search,1038.32,2866
2024-09-12,NA,Social,713.45,2936
2024-09-12,NA,Email,350.3,578
2024-09-12,NA,Affiliate,333.16,1363
2024-09-12,NA,Direct,91.63,129
2024-09-12,APAC,Paid Search,1141.4,2932
2024-09-12,APAC,Social,769.13,1802
2024-09-12,APAC,Email,154.8,344
2024-09-12,APAC,Affiliate,238.75,654
2024-09-12,APAC,Direct,60.79,100
2024-09-13,EU,Paid Search,1604.99,3396
2024-09-13,EU,Social,823.7,3517
2024-09-13,EU,Email,280.2,596
2024-09-13,EU,Affiliate,476.64,1225
2024-09-13,EU,Direct,87.71,162
2024-09-13,NA,Paid Search,1189.56,4661
2024-09-13,NA,Social,820.29,4290
2024-09-13,NA,Email,234.35,523
2024-09-13,NA,Affiliate,434.49,1523
2024-09-13,NA,Direct,102.61,132
2024-09-13,APAC,Paid Search,908.99,2075
2024-09-13,APAC,Social,594.72,2560
2024-09-13,APAC,Email,239.75,545
2024-09-13,APAC,Affiliate,318.61,943
2024-09-13,APAC,Direct,52.89,100
2024-09-14,EU,Paid Search,1258.36,2366
2024-09-14,EU,Social,1169.48,6490
2024-09-14,EU,Email,307.55,658
2024-09-14,EU,Affiliate,467.75,1735
2024-09-14,EU,Direct,136.45,269
2024-09-14,NA,Paid Search,1143.62,3818
2024-09-14,NA,Social,954.11,4254
2024-09-14,NA,Email,263.64,289
2024-09-14,NA,Affiliate,294.12,1184
2024-09-14,NA,Direct,94.69,138
2024-09-14,APAC,Paid Search,763.97,2756
2024-09-14,APAC,Social,600.43,2913
2024-09-14,APAC,Email,185.78,334
2024-09-14,APAC,Affiliate,198.36,522
2024-09-14,APAC,Direct,64.91,100
2024-09-15,EU,Paid Search,1448.68,4427
2024-09-15,EU,Social,1150.68,5194
2024-09-15,EU,Email,333.37,598
2024-09-15,EU,Affiliate,403.62,1372
2024-09-15,EU,Direct,94.29,194
2024-09-15,NA,Paid Search,1084.49,4026
2024-09-15,NA,Social,769.96,3705
2024-09-15,NA,Email,330.93,821
2024-09-15,NA,Affiliate,343.93,1299
2024-09-15,NA,Direct,73.83,100
2024-09-15,APAC,Paid Search,997.6,4743
2024-09-15,APAC,Social,567.67,2161
2024-09-15,APAC,Email,210.18,573
2024-09-15,APAC,Affiliate,245.5,724
2024-09-15,APAC,Direct,89.69,110
2024-09-16,EU,Paid Search,1385.89,6393
2024-09-16,EU,Social,636.57,3150
2024-09-16,EU,Email,408.46,879
2024-09-16,EU,Affiliate,414.37,1222
2024-09-16,EU,Direct,80.84,159
2024-09-16,NA,Paid Search,997.36,4156
2024-09-16,NA,Social,966.47,3815
2024-09-16,NA,Email,241.1,539
2024-09-16,NA,Affiliate,461.31,1526
2024-09-16,NA,Direct,73.89,100
2024-09-16,APAC,Paid Search,1054.33,3929
2024-09-16,APAC,Social,530.39,2736
2024-09-16,APAC,Email,208.7,450
2024-09-16,APAC,Affiliate,214.45,678
2024-09-16,APAC,Direct,62.03,100
2024-09-17,EU,Paid Search,1204.5,3536
2024-09-17,EU,Social,1011.72,3698
2024-09-17,EU,Email,326.01,684
2024-09-17,EU,Affiliate,453.73,1189
2024-09-17,EU,Direct,93.09,133
2024-09-17,NA,Paid Search,1251.39,3844
2024-09-17,NA,Social,952.43,3745
2024-09-17,NA,Email,235.6,529
2024-09-17,NA,Affiliate,313.56,757
2024-09-17,NA,Direct,96.56,166
2024-09-17,APAC,Paid Search,791.89,2749
2024-09-17,APAC,Social,503.77,1490
2024-09-17,APAC,Email,166.14,322
2024-09-17,APAC,Affiliate,184.72,646
2024-09-17,APAC,Direct,68.9,135
2024-09-18,EU,Paid Search,1224.95,3384
2024-09-18,EU,Social,1255.32,3713
2024-09-18,EU,Email,308.58,592
2024-09-18,EU,Affiliate,392.2,1025
2024-09-18,EU,Direct,101.94,165
2024-09-18,NA,Paid Search,971.01,4248
2024-09-18,NA,Social,734.89,2749
2024-09-18,NA,Email,280.18,606
2024-09-18,NA,Affiliate,382.55,1176
2024-09-18,NA,Direct,69.76,100
2024-09-18,APAC,Paid Search,929.79,2566
2024-09-18,APAC,Social,847.99,4563
2024-09-18,APAC,Email,166.01,282
2024-09-18,APAC,Affiliate,263.64,566
2024-09-18,APAC,Direct,62.16,106
2024-09-19,EU,Paid Search,1451.91,4936
2024-09-19,EU,Social,827.86,3238
2024-09-19,EU,Email,302.51,604
2024-09-19,EU,Affiliate,381.45,1127
2024-09-19,EU,Direct,110.85,215
2024-09-19,NA,Paid Search,1059.15,4441
2024-09-19,NA,Social,901.36,3979
2024-09-19,NA,Email,277.88,525
2024-09-19,NA,Affiliate,419.76,1122
2024-09-19,NA,Direct,101.76,132
2024-09-19,APAC,Paid Search,913.18,3897
2024-09-19,APAC,Social,731.72,2622
2024-09-19,APAC,Email,208.15,331
2024-09-19,APAC,Affiliate,300.53,1101
2024-09-19,APAC,Direct,83.14,146
2024-09-20,EU,Paid Search,1382.1,3814
2024-09-20,EU,Social,1060.03,3080
2024-09-20,EU,Email,286.79,653
2024-09-20,EU,Affiliate,311.62,1071
2024-09-20,EU,Direct,104.41,151
2024-09-20,NA,Paid Search,914.28,1719
2024-09-20,NA,Social,775.13,3625
2024-09-20,NA,Email,333.78,762
2024-09-20,NA,Affiliate,460.68,1310
2024-09-20,NA,Direct,75.22,123
2024-09-20,APAC,Paid Search,1171.64,4256
2024-09-20,APAC,Social,480.04,1790
2024-09-20,APAC,Email,234.53,511
2024-09-20,APAC,Affiliate,283.2,762
2024-09-20,APAC,Direct,61.1,100
2024-09-21,EU,Paid Search,1259.86,4663
2024-09-21,EU,Social,813.19,3811
2024-09-21,EU,Email,270.32,451
2024-09-21,EU,Affiliate,393.19,1317
2024-09-21,EU,Direct,128.66,155
2024-09-21,NA,Paid Search,1235.21,3536
2024-09-21,NA,Social,947.51,3940
2024-09-21,NA,Email,212.14,531
2024-09-21,NA,Affiliate,318.25,818
2024-09-21,NA,Direct,93.58,123
2024-09-21,APAC,Paid Search,837.03,2751
2024-09-21,APAC,Social,838.05,2296
2024-09-21,APAC,Email,173.73,377
2024-09-21,APAC,Affiliate,330.42,1012
2024-09-21,APAC,Direct,50.0,100
2024-09-22,EU,Paid Search,986.47,4910
2024-09-22,EU,Social,995.38,3642
2024-09-22,EU,Email,397.45,1061
2024-09-22,EU,Affiliate,491.08,1811
2024-09-22,EU,Direct,97.56,172
2024-09-22,NA,Paid Search,958.9,4030
2024-09-22,NA,Social,848.69,4491
2024-09-22,NA,Email,288.07,619
2024-09-22,NA,Affiliate,305.68,632
2024-09-22,NA,Direct,73.15,100
2024-09-22,APAC,Paid Search,870.6,3131
2024-09-22,APAC,Social,505.94,2761
2024-09-22,APAC,Email,269.09,552
2024-09-22,APAC,Affiliate,331.36,965
2024-09-22,APAC,Direct,85.91,121
2024-09-23,EU,Paid Search,1404.81,4199
2024-09-23,EU,Social,1216.43,4832
2024-09-23,EU,Email,255.5,380
2024-09-23,EU,Affiliate,449.27,1428
2024-09-23,EU,Direct,89.71,156
2024-09-23,NA,Paid Search,1105.03,4445
2024-09-23,NA,Social,710.88,2845
2024-09-23,NA,Email,300.67,843
2024-09-23,NA,Affiliate,303.75,853
2024-09-23,NA,Direct,54.1,100
2024-09-23,APAC,Paid Search,549.14,1583
2024-09-23,APAC,Social,652.67,2309
2024-09-23,APAC,Email,247.83,587
2024-09-23,APAC,Affiliate,279.37,732
2024-09-23,APAC,Direct,50.22,100
2024-09-24,EU,Paid Search,1135.39,3569
2024-09-24,EU,Social,1075.85,3920
2024-09-24,EU,Email,232.67,391
2024-09-24,EU,Affiliate,374.02,664
2024-09-24,EU,Direct,137.12,165
2024-09-24,NA,Paid Search,1028.7,4005
2024-09-24,NA,Social,970.76,4471
2024-09-24,NA,Email,327.65,488
2024-09-24,NA,Affiliate,313.65,1044
2024-09-24,NA,Direct,80.12,100
2024-09-24,APAC,Paid Search,732.13,2172
2024-09-24,APAC,Social,532.11,2083
2024-09-24,APAC,Email,141.46,202
2024-09-24,APAC,Affiliate,305.86,788
2024-09-24,APAC,Direct,70.16,100
2024-09-25,EU,Paid Search,1424.15,3829
2024-09-25,EU,Social,849.29,4134
2024-09-25,EU,Email,343.77,733
2024-09-25,EU,Affiliate,412.63,1270
2024-09-25,EU,Direct,92.88,101
2024-09-25,NA,Paid Search,1203.06,4646
2024-09-25,NA,Social,790.03,3966
2024-09-25,NA,Email,308.79,611
2024-09-25,NA,Affiliate,398.78,1262
2024-09-25,NA,Direct,93.67,122
2024-09-25,APAC,Paid Search,1162.29,3222
2024-09-25,APAC,Social,498.18,2318
2024-09-25,APAC,Email,249.5,670
2024-09-25,APAC,Affiliate,156.24,527
2024-09-25,APAC,Direct,74.6,141
2024-09-26,EU,Paid Search,1038.6,4169
2024-09-26,EU,Social,850.98,2800
2024-09-26,EU,Email,379.14,822
2024-09-26,EU,Affiliate,471.03,1043
2024-09-26,EU,Direct,120.39,178
2024-09-26,NA,Paid Search,1149.47,3280
2024-09-26,NA,Social,856.73,4420
2024-09-26,NA,Email,246.14,473
2024-09-26,NA,Affiliate,421.17,854
2024-09-26,NA,Direct,106.49,124
2024-09-26,APAC,Paid Search,1111.75,5133
2024-09-26,APAC,Social,542.49,2543
2024-09-26,APAC,Email,210.81,443
2024-09-26,APAC,Affiliate,204.43,476
2024-09-26,APAC,Direct,62.89,100
2024-09-27,EU,Paid Search,1092.07,3810
2024-09-27,EU,Social,861.17,3625
2024-09-27,EU,Email,324.31,637
2024-09-27,EU,Affiliate,339.37,985
2024-09-27,EU,Direct,89.27,154
2024-09-27,NA,Paid Search,698.62,1675
2024-09-27,NA,Social,670.59,2109
2024-09-27,NA,Email,267.52,573
2024-09-27,NA,Affiliate,409.45,1218
2024-09-27,NA,Direct,65.14,100
2024-09-27,APAC,Paid Search,855.06,3330
2024-09-27,APAC,Social,604.5,2173
2024-09-27,APAC,Email,178.62,409
2024-09-27,APAC,Affiliate,221.93,817
2024-09-27,APAC,Direct,68.05,106
2024-09-28,EU,Paid Search,1211.07,5017
2024-09-28,EU,Social,844.32,3256
2024-09-28,EU,Email,324.12,735
2024-09-28,EU,Affiliate,438.72,1283
2024-09-28,EU,Direct,95.98,122
2024-09-28,NA,Paid Search,1314.53,3345
2024-09-28,NA,Social,796.35,2989
2024-09-28,NA,Email,231.61,392
2024-09-28,NA,Affiliate,274.29,943
2024-09-28,NA,Direct,78.98,131
2024-09-28,APAC,Paid Search,793.75,2311
2024-09-28,APAC,Social,669.19,3630
2024-09-28,APAC,Email,225.82,497
2024-09-28,APAC,Affiliate,353.88,1307
2024-09-28,APAC,Direct,67.77,101
2024-09-29,EU,Paid Search,1207.62,4176
2024-09-29,EU,Social,1092.94,5461
2024-09-29,EU,Email,331.62,688
2024-09-29,EU,Affiliate,386.16,1161
2024-09-29,EU,Direct,104.44,170
2024-09-29,NA,Paid Search,1000.32,4126
2024-09-29,NA,Social,884.32,3087
2024-09-29,NA,Email,247.94,544
2024-09-29,NA,Affiliate,283.83,907
2024-09-29,NA,Direct,75.22,115
2024-09-29,APAC,Paid Search,1444.62,4532
2024-09-29,APAC,Social,794.17,2808
2024-09-29,APAC,Email,205.09,497
2024-09-29,APAC,Affiliate,187.53,294
2024-09-29,APAC,Direct,62.32,100
2024-09-30,EU,Paid Search,1414.89,4347
2024-09-30,EU,Social,736.07,2877
2024-09-30,EU,Email,348.33,556
2024-09-30,EU,Affiliate,375.7,1250
2024-09-30,EU,Direct,90.25,180
2024-09-30,NA,Paid Search,1033.8,3876
2024-09-30,NA,Social,702.17,2983
2024-09-30,NA,Email,343.49,869
2024-09-30,NA,Affiliate,349.51,771
2024-09-30,NA,Direct,87.38,100
2024-09-30,APAC,Paid Search,995.82,2794
2024-09-30,APAC,Social,651.54,2637
2024-09-30,APAC,Email,262.61,530
2024-09-30,APAC,Affiliate,283.28,1094
2024-09-30,APAC,Direct,86.23,109
2024-10-01,EU,Paid Search,1477.52,4729
2024-10-01,EU,Social,967.86,3348
2024-10-01,EU,Email,304.16,510
2024-10-01,EU,Affiliate,401.92,1274
2024-10-01,EU,Direct,106.27,179
2024-10-01,NA,Paid Search,1116.69,4735
2024-10-01,NA,Social,733.07,1815
2024-10-01,NA,Email,298.68,760
2024-10-01,NA,Affiliate,380.09,1205
2024-10-01,NA,Direct,82.48,150
2024-10-01,APAC,Paid Search,942.68,3527
2024-10-01,APAC,Social,594.49,2083
2024-10-01,APAC,Email,231.85,400
2024-10-01,APAC,Affiliate,374.09,1048
2024-10-01,APAC,Direct,83.31,155
2024-10-02,EU,Paid Search,1494.42,6771
2024-10-02,EU,Social,869.66,3826
2024-10-02,EU,Email,272.69,443
2024-10-02,EU,Affiliate,455.1,1385
2024-10-02,EU,Direct,118.42,178
2024-10-02,NA,Paid Search,1574.61,4862
2024-10-02,NA,Social,749.83,4701
2024-10-02,NA,Email,374.37,867
2024-10-02,NA,Affiliate,447.11,1241
2024-10-02,NA,Direct,95.04,154
2024-10-02,APAC,Paid Search,1018.04,3132
2024-10-02,APAC,Social,822.48,5189
2024-10-02,APAC,Email,271.56,789
2024-10-02,APAC,Affiliate,350.15,1281
2024-10-02,APAC,Direct,85.68,140
2024-10-03,EU,Paid Search,1258.5,3803
2024-10-03,EU,Social,1102.3,5547
2024-10-03,EU,Email,387.24,950
2024-10-03,EU,Affiliate,368.28,1144
2024-10-03,EU,Direct,128.29,100
2024-10-03,NA,Paid Search,1226.52,4313
2024-10-03,NA,Social,967.42,3513
2024-10-03,NA,Email,344.88,751
2024-10-03,NA,Affiliate,395.97,1179
2024-10-03,NA,Direct,95.01,148
2024-10-03,APAC,Paid Search,905.29,3315
2024-10-03,APAC,Social,728.23,2961
2024-10-03,APAC,Email,212.81,465
2024-10-03,APAC,Affiliate,387.83,1488
2024-10-03,APAC,Direct,86.25,151
2024-10-04,EU,Paid Search,1296.24,4652
2024-10-04,EU,Social,1063.87,5070
2024-10-04,EU,Email,289.15,501
2024-10-04,EU,Affiliate,476.72,1672
2024-10-04,EU,Direct,128.67,267
2024-10-04,NA,Paid Search,1071.15,4482
2024-10-04,NA,Social,747.16,3649
2024-10-04,NA,Email,323.9,753
2024-10-04,NA,Affiliate,440.34,1036
2024-10-04,NA,Direct,115.73,102
2024-10-04,APAC,Paid Search,892.21,3389
2024-10-04,APAC,Social,742.03,2363
2024-10-04,APAC,Email,265.3,774
2024-10-04,APAC,Affiliate,338.45,1027
2024-10-04,APAC,Direct,64.56,100
2024-10-05,EU,Paid Search,1195.34,4856
2024-10-05,EU,Social,1107.28,5572
2024-10-05,EU,Email,348.38,642
2024-10-05,EU,Affiliate,406.23,837
2024-10-05,EU,Direct,111.61,148
2024-10-05,NA,Paid Search,1510.91,6597
2024-10-05,NA,Social,753.02,3094
2024-10-05,NA,Email,177.14,370
2024-10-05,NA,Affiliate,412.96,1341
2024-10-05,NA,Direct,108.71,164
2024-10-05,APAC,Paid Search,946.47,3360
2024-10-05,APAC,Social,593.44,2420
2024-10-05,APAC,Email,273.85,499
2024-10-05,APAC,Affiliate,407.53,1187
2024-10-05,APAC,Direct,73.95,100
2024-10-06,EU,Paid Search,1333.36,3990
2024-10-06,EU,Social,1067.85,5011
2024-10-06,EU,Email,451.72,770
2024-10-06,EU,Affiliate,456.27,1496
2024-10-06,EU,Direct,122.18,202
2024-10-06,NA,Paid Search,1383.35,4385
2024-10-06,NA,Social,884.86,4203
2024-10-06,NA,Email,220.46,388
2024-10-06,NA,Affiliate,396.03,1395
2024-10-06,NA,Direct,95.65,154
2024-10-06,APAC,Paid Search,596.71,1726
2024-10-06,APAC,Social,502.9,2215
2024-10-06,APAC,Email,220.22,504
2024-10-06,APAC,Affiliate,331.74,930
2024-10-06,APAC,Direct,85.54,140
2024-10-07,EU,Paid Search,1304.47,4959
2024-10-07,EU,Social,889.2,3937
2024-10-07,EU,Email,371.0,722
2024-10-07,EU,Affiliate,433.52,942
2024-10-07,EU,Direct,123.93,152
2024-10-07,NA,Paid Search,880.94,3072
2024-10-07,NA,Social,719.67,2183
2024-10-07,NA,Email,322.71,680
2024-10-07,NA,Affiliate,416.24,1658
2024-10-07,NA,Direct,101.27,160
2024-10-07,APAC,Paid Search,861.43,3979
2024-10-07,APAC,Social,613.63,3515
2024-10-07,APAC,Email,187.01,338
2024-10-07,APAC,Affiliate,371.83,1367
2024-10-07,APAC,Direct,60.63,100
2024-10-08,EU,Paid Search,1518.89,6014
2024-10-08,EU,Social,1124.69,3854
2024-10-08,EU,Email,425.1,644
2024-10-08,EU,Affiliate,496.92,1826
2024-10-08,EU,Direct,136.55,258
2024-10-08,NA,Paid Search,1405.75,6384
2024-10-08,NA,Social,864.15,3270
2024-10-08,NA,Email,347.15,832
2024-10-08,NA,Affiliate,436.46,1306
2024-10-08,NA,Direct,68.28,128
2024-10-08,APAC,Paid Search,1051.97,4351
2024-10-08,APAC,Social,676.27,2863
2024-10-08,APAC,Email,217.19,410
2024-10-08,APAC,Affiliate,336.84,1529
2024-10-08,APAC,Direct,52.91,100
2024-10-09,EU,Paid Search,1722.3,7385
2024-10-09,EU,Social,1259.43,3588
2024-10-09,EU,Email,302.03,668
2024-10-09,EU,Affiliate,600.09,1681
2024-10-09,EU,Direct,97.68,152
2024-10-09,NA,Paid Search,1298.15,4928
2024-10-09,NA,Social,1019.47,5023
2024-10-09,NA,Email,270.6,649
2024-10-09,NA,Affiliate,326.99,893
2024-10-09,NA,Direct,118.32,122
2024-10-09,APAC,Paid Search,888.85,2992
2024-10-09,APAC,Social,648.1,2900
2024-10-09,APAC,Email,188.31,333
2024-10-09,APAC,Affiliate,269.28,1052
2024-10-09,APAC,Direct,75.24,144
2024-10-10,EU,Paid Search,967.47,3480
2024-10-10,EU,Social,1187.01,5426
2024-10-10,EU,Email,370.76,581
2024-10-10,EU,Affiliate,450.05,1556
2024-10-10,EU,Direct,123.24,231
2024-10-10,NA,Paid Search,1231.15,5079
2024-10-10,NA,Social,1074.94,5407
2024-10-10,NA,Email,282.5,599
2024-10-10,NA,Affiliate,443.68,1571
2024-10-10,NA,Direct,94.53,137
2024-10-10,APAC,Paid Search,773.72,3089
2024-10-10,APAC,Social,801.13,3741
2024-10-10,APAC,Email,238.36,599
2024-10-10,APAC,Affiliate,408.0,1240
2024-10-10,APAC,Direct,68.0,100
2024-10-11,EU,Paid Search,1170.66,4728
2024-10-11,EU,Social,910.44,4267
2024-10-11,EU,Email,299.91,443
2024-10-11,EU,Affiliate,490.47,1434
2024-10-11,EU,Direct,105.47,177
2024-10-11,NA,Paid Search,1478.18,4558
2024-10-11,NA,Social,874.59,3297
2024-10-11,NA,Email,316.05,654
2024-10-11,NA,Affiliate,365.9,1520
2024-10-11,NA,Direct,75.2,114
2024-10-11,APAC,Paid Search,1086.36,3518
2024-10-11,APAC,Social,788.48,3551
2024-10-11,APAC,Email,293.82,725
2024-10-11,APAC,Affiliate,314.66,1133
2024-10-11,APAC,Direct,104.52,167
2024-10-12,EU,Paid Search,1315.88,4167
2024-10-12,EU,Social,1141.0,4074
2024-10-12,EU,Email,325.1,689
2024-10-12,EU,Affiliate,414.59,1243
2024-10-12,EU,Direct,129.14,152
2024-10-12,NA,Paid Search,1242.83,4944
2024-10-12,NA,Social,1055.13,4524
2024-10-12,NA,Email,290.27,549
2024-10-12,NA,Affiliate,341.76,1282
2024-10-12,NA,Direct,101.5,154
2024-10-12,APAC,Paid Search,979.84,3241
2024-10-12,APAC,Social,655.69,2670
2024-10-12,APAC,Email,206.86,398
2024-10-12,APAC,Affiliate,297.34,867
2024-10-12,APAC,Direct,58.47,109
2024-10-13,EU,Paid Search,1396.85,4519
2024-10-13,EU,Social,981.73,5346
2024-10-13,EU,Email,322.69,798
2024-10-13,EU,Affiliate,425.38,1434
2024-10-13,EU,Direct,124.47,236
2024-10-13,NA,Paid Search,1220.97,4027
2024-10-13,NA,Social,1041.6,5043
2024-10-13,NA,Email,216.84,566
2024-10-13,NA,Affiliate,343.27,1168
2024-10-13,NA,Direct,98.69,100
2024-10-13,APAC,Paid Search,1255.63,5277
2024-10-13,APAC,Social,677.43,4185
2024-10-13,APAC,Email,234.51,453
2024-10-13,APAC,Affiliate,299.84,1016
2024-10-13,APAC,Direct,88.75,131
2024-10-14,EU,Paid Search,1316.02,5436
2024-10-14,EU,Social,954.76,4479
2024-10-14,EU,Email,356.65,410
2024-10-14,EU,Affiliate,466.45,1156
2024-10-14,EU,Direct,118.43,191
2024-10-14,NA,Paid Search,1403.24,5261
2024-10-14,NA,Social,933.61,3441
2024-10-14,NA,Email,276.56,680
2024-10-14,NA,Affiliate,353.22,956
2024-10-14,NA,Direct,95.78,190
2024-10-14,APAC,Paid Search,850.47,4212
2024-10-14,APAC,Social,933.26,4936
2024-10-14,APAC,Email,221.7,429
2024-10-14,APAC,Affiliate,301.13,1071
2024-10-14,APAC,Direct,82.26,126
2024-10-15,EU,Paid Search,1308.79,5224
2024-10-15,EU,Social,1051.34,3372
2024-10-15,EU,Email,347.47,588
2024-10-15,EU,Affiliate,376.35,675
2024-10-15,EU,Direct,94.86,184
2024-10-15,NA,Paid Search,973.17,3828
2024-10-15,NA,Social,1158.8,3851
2024-10-15,NA,Email,286.19,786
2024-10-15,NA,Affiliate,463.82,1801
2024-10-15,NA,Direct,91.4,162
2024-10-15,APAC,Paid Search,862.9,2695
2024-10-15,APAC,Social,1014.1,4942
2024-10-15,APAC,Email,308.94,446
2024-10-15,APAC,Affiliate,285.72,606
2024-10-15,APAC,Direct,79.25,163
2024-10-16,EU,Paid Search,1338.95,4870
2024-10-16,EU,Social,1108.43,4741
2024-10-16,EU,Email,344.68,621
2024-10-16,EU,Affiliate,449.45,1391
2024-10-16,EU,Direct,121.42,233
2024-10-16,NA,Paid Search,1059.59,4336
2024-10-16,NA,Social,851.24,3676
2024-10-16,NA,Email,254.72,511
2024-10-16,NA,Affiliate,390.16,1286
2024-10-16,NA,Direct,80.39,100
2024-10-16,APAC,Paid Search,1169.77,3339
2024-10-16,APAC,Social,715.7,2580
2024-10-16,APAC,Email,243.23,485
2024-10-16,APAC,Affiliate,346.4,840
2024-10-16,APAC,Direct,66.62,130
2024-10-17,EU,Paid Search,1661.6,4555
2024-10-17,EU,Social,1086.69,3309
2024-10-17,EU,Email,324.36,793
2024-10-17,EU,Affiliate,428.83,1600
2024-10-17,EU,Direct,88.47,157
2024-10-17,NA,Paid Search,1204.41,4561
2024-10-17,NA,Social,753.54,2241
2024-10-17,NA,Email,273.46,861
2024-10-17,NA,Affiliate,358.83,898
2024-10-17,NA,Direct,91.86,139
2024-10-17,APAC,Paid Search,902.37,3197
2024-10-17,APAC,Social,737.64,3500
2024-10-17,APAC,Email,237.42,492
2024-10-17,APAC,Affiliate,227.32,627
2024-10-17,APAC,Direct,72.33,100
2024-10-18,EU,Paid Search,1443.62,4478
2024-10-18,EU,Social,898.5,4801
2024-10-18,EU,Email,332.53,762
2024-10-18,EU,Affiliate,430.16,1074
2024-10-18,EU,Direct,94.14,187
2024-10-18,NA,Paid Search,1297.57,3876
2024-10-18,NA,Social,1163.37,3214
2024-10-18,NA,Email,300.31,442
2024-10-18,NA,Affiliate,320.68,409
2024-10-18,NA,Direct,96.23,156
2024-10-18,APAC,Paid Search,1124.68,4322
2024-10-18,APAC,Social,737.15,3822
2024-10-18,APAC,Email,291.17,496
2024-10-18,APAC,Affiliate,366.5,1263
2024-10-18,APAC,Direct,65.18,100
2024-10-19,EU,Paid Search,1133.41,3708
2024-10-19,EU,Social,1114.35,5443
2024-10-19,EU,Email,308.38,638
2024-10-19,EU,Affiliate,522.08,1504
2024-10-19,EU,Direct,110.54,209
2024-10-19,NA,Paid Search,1295.84,4786
2024-10-19,NA,Social,650.36,2873
2024-10-19,NA,Email,279.6,462
2024-10-19,NA,Affiliate,393.35,1471
2024-10-19,NA,Direct,129.65,223
2024-10-19,APAC,Paid Search,784.57,2550
2024-10-19,APAC,Social,668.58,2330
2024-10-19,APAC,Email,274.35,506
2024-10-19,APAC,Affiliate,243.31,755
2024-10-19,APAC,Direct,106.37,174
2024-10-20,EU,Paid Search,1277.59,6003
2024-10-20,EU,Social,1026.56,4478
2024-10-20,EU,Email,355.8,962
2024-10-20,EU,Affiliate,455.39,1220
2024-10-20,EU,Direct,131.8,263
2024-10-20,NA,Paid Search,1162.51,3761
2024-10-20,NA,Social,941.8,2133
2024-10-20,NA,Email,275.11,411
2024-10-20,NA,Affiliate,298.55,642
2024-10-20,NA,Direct,97.17,122
2024-10-20,APAC,Paid Search,732.05,2561
2024-10-20,APAC,Social,697.87,3182
2024-10-20,APAC,Email,261.74,489
2024-10-20,APAC,Affiliate,361.9,947
2024-10-20,APAC,Direct,74.79,114
2024-10-21,EU,Paid Search,1510.44,4927
2024-10-21,EU,Social,838.07,4289
2024-10-21,EU,Email,309.82,696
2024-10-21,EU,Affiliate,404.3,704
2024-10-21,EU,Direct,108.85,189
2024-10-21,NA,Paid Search,949.78,3152
2024-10-21,NA,Social,974.69,4446
2024-10-21,NA,Email,449.72,1020
2024-10-21,NA,Affiliate,405.73,1134
2024-10-21,NA,Direct,88.94,135
2024-10-21,APAC,Paid Search,1074.84,2570
2024-10-21,APAC,Social,668.3,2146
2024-10-21,APAC,Email,194.63,486
2024-10-21,APAC,Affiliate,339.32,1253
2024-10-21,APAC,Direct,95.76,124
2024-10-22,EU,Paid Search,1334.64,5690
2024-10-22,EU,Social,889.04,3839
2024-10-22,EU,Email,317.58,552
2024-10-22,EU,Affiliate,470.99,1401
2024-10-22,EU,Direct,105.53,166
2024-10-22,NA,Paid Search,1391.51,2903
2024-10-22,NA,Social,756.57,2616
2024-10-22,NA,Email,333.5,709
2024-10-22,NA,Affiliate,381.09,803
2024-10-22,NA,Direct,122.94,146
2024-10-22,APAC,Paid Search,748.36,1131
2024-10-22,APAC,Social,615.99,2355
2024-10-22,APAC,Email,223.48,496
2024-10-22,APAC,Affiliate,338.14,1106
2024-10-22,APAC,Direct,64.47,112
2024-10-23,EU,Paid Search,1399.14,4602
2024-10-23,EU,Social,872.62,3828
2024-10-23,EU,Email,377.24,868
2024-10-23,EU,Affiliate,435.11,1492
2024-10-23,EU,Direct,83.54,119
2024-10-23,NA,Paid Search,1413.67,5101
2024-10-23,NA,Social,754.56,1999
2024-10-23,NA,Email,261.62,488
2024-10-23,NA,Affiliate,419.02,1374
2024-10-23,NA,Direct,106.76,167
2024-10-23,APAC,Paid Search,1061.67,4521
2024-10-23,APAC,Social,795.41,3519
2024-10-23,APAC,Email,241.9,508
2024-10-23,APAC,Affiliate,320.43,902
2024-10-23,APAC,Direct,124.02,160
2024-10-24,EU,Paid Search,1342.84,3852
2024-10-24,EU,Social,1329.55,6048
2024-10-24,EU,Email,401.79,1141
2024-10-24,EU,Affiliate,490.1,1701
2024-10-24,EU,Direct,136.73,193
2024-10-24,NA,Paid Search,1112.1,4104
