return_id,order_id,return_date,reason_code,refund_amount
24653,387120,2024-05-17,Not as Described,51.88
24654,387126,2024-05-21,Changed Mind,9.96
24655,387163,2024-05-18,Not as Described,213.79
24656,387181,2024-05-08,Wrong Size,196.6
24657,387194,2024-05-17,Not as Described,158.81
24658,387275,2024-05-25,Wrong Size,14.69
24659,387286,2024-05-08,Wrong Size,93.63
24660,387303,2024-05-13,Changed Mind,75.59
24661,387315,2024-05-24,Changed Mind,119.27
24662,387330,2024-05-07,Late Delivery,57.04
24663,387348,2024-05-03,Damaged,28.32
24664,387353,2024-05-17,Not as Described,159.99
24665,387363,2024-05-10,Damaged,103.31
24666,387384,2024-05-04,Wrong Size,70.0
24667,387446,2024-05-30,Wrong Size,28.56
24668,387452,2024-05-27,Not as Described,22.09
24669,387491,2024-05-20,Not as Described,12.67
24670,387513,2024-05-12,Damaged,100.71
24671,387523,2024-05-09,Damaged,90.66
24672,387534,2024-05-25,Changed Mind,79.23
24673,387562,2024-05-17,Late Delivery,36.46
24674,387565,2024-05-17,Damaged,10.75
24675,387603,2024-05-10,Changed Mind,52.89
24676,387618,2024-05-15,Damaged,63.68
24677,387656,2024-05-12,Damaged,74.89
24678,387664,2024-05-23,Wrong Size,21.98
24679,387668,2024-05-25,Not as Described,38.38
24680,387674,2024-05-16,Not as Described,82.62
24681,387688,2024-05-27,Damaged,120.66
24682,387701,2024-05-17,Wrong Size,14.82
24683,387707,2024-05-21,Late Delivery,47.84
24684,387746,2024-05-24,Not as Described,15.75
24685,387749,2024-05-16,Not as Described,40.5
24686,387756,2024-05-14,Wrong Size,34.9
24687,387759,2024-05-14,Changed Mind,234.92
24688,387776,2024-05-13,Wrong Size,77.05
24689,387842,2024-05-08,Late Delivery,9.22
24690,387860,2024-05-22,Changed Mind,45.55
24691,387861,2024-05-15,Changed Mind,89.47
24692,387862,2024-05-11,Wrong Size,20.11
24693,387863,2024-05-07,Damaged,13.09
24694,387865,2024-05-06,Wrong Size,139.44
24695,387876,2024-05-09,Wrong Size,152.36
24696,387878,2024-05-16,Changed Mind,56.05
24697,387902,2024-05-24,Wrong Size,72.46
24698,387916,2024-05-20,Not as Described,27.84
24699,387935,2024-05-23,Wrong Size,17.66
24700,387964,2024-05-23,Wrong Size,20.17
24701,387968,2024-05-22,Wrong Size,70.03
24702,387969,2024-05-09,Not as Described,137.38
24703,387981,2024-05-24,Wrong Size,25.48
24704,387988,2024-05-14,Damaged,13.87
24705,387994,2024-05-21,Wrong Size,22.01
24706,388014,2024-05-14,Not as Described,48.7
24707,388060,2024-05-24,Damaged,88.8
24708,388073,2024-05-12,Wrong Size,120.91
24709,388080,2024-05-20,Wrong Size,132.74
24710,388088,2024-05-18,Late Delivery,11.5
24711,388090,2024-05-10,Damaged,45.31
24712,388100,2024-05-17,Not as Described,145.04
24713,388136,2024-05-16,Damaged,18.05
24714,388143,2024-05-10,Wrong Size,24.67
24715,388145,2024-05-18,Not as Described,118.58
24716,388161,2024-05-14,Wrong Size,27.93
24717,388172,2024-05-14,Damaged,48.07
24718,388184,2024-05-23,Wrong Size,165.52
24719,388227,2024-05-18,Damaged,55.52
24720,388253,2024-05-25,Wrong Size,23.93
24721,388267,2024-05-23,Wrong Size,83.14
24722,388287,2024-05-13,Wrong Size,96.62
24723,388289,2024-05-28,Wrong Size,22.04
24724,388300,2024-05-12,Damaged,121.16
24725,388307,2024-05-14,Wrong Size,21.91
24726,388330,2024-05-22,Wrong Size,23.98
24727,388336,2024-05-07,Damaged,21.45
24728,388361,2024-05-19,Wrong Size,103.73
24729,388365,2024-05-23,Changed Mind,99.63
24730,388393,2024-05-23,Wrong Size,84.24
24731,388449,2024-05-07,Wrong Size,124.46
24732,388477,2024-05-23,Wrong Size,74.38
24733,388500,2024-05-08,Wrong Size,41.65
24734,388542,2024-05-20,Late Delivery,17.89
24735,388557,2024-05-11,Changed Mind,168.22
24736,388566,2024-05-09,Changed Mind,211.19
24737,388580,2024-05-05,Not as Described,86.97
24738,388604,2024-05-27,Changed Mind,249.63
24739,388619,2024-05-12,Not as Described,47.07
24740,388659,2024-05-10,Late Delivery,9.31
24741,388669,2024-05-25,Not as Described,32.01
24742,388685,2024-05-05,Wrong Size,232.52
24743,388694,2024-05-13,Not as Described,59.93
24744,388722,2024-05-27,Late Delivery,15.32
24745,388727,2024-05-20,Wrong Size,19.73
24746,388741,2024-05-10,Wrong Size,112.76
24747,388746,2024-05-26,Late Delivery,155.36
24748,388747,2024-05-07,Wrong Size,105.11
24749,388767,2024-05-13,Wrong Size,83.95
24750,388773,2024-05-05,Wrong Size,208.78
24751,388791,2024-05-20,Wrong Size,128.43
24752,388798,2024-05-22,Damaged,95.0
24753,388801,2024-05-20,Wrong Size,17.87
24754,388805,2024-05-21,Changed Mind,81.22
24755,388820,2024-05-25,Wrong Size,216.44
24756,388838,2024-05-15,Late Delivery,73.68
24757,388854,2024-05-17,Changed Mind,32.39
24758,388895,2024-05-19,Wrong Size,14.85
24759,388909,2024-05-14,Damaged,86.35
24760,388910,2024-05-14,Changed Mind,31.5
24761,388930,2024-05-07,Wrong Size,42.58
24762,388949,2024-05-15,Changed Mind,85.29
24763,388952,2024-05-21,Not as Described,58.65
24764,388957,2024-05-12,Damaged,46.09
24765,389020,2024-05-19,Wrong Size,96.61
24766,389044,2024-05-09,Damaged,45.36
24767,389055,2024-05-14,Late Delivery,144.1
24768,389056,2024-05-12,Wrong Size,317.92
24769,389092,2024-05-20,Not as Described,14.53
24770,389097,2024-05-18,Wrong Size,248.04
24771,389132,2024-05-13,Wrong Size,58.64
24772,389157,2024-05-23,Not as Described,95.42
24773,389191,2024-05-19,Changed Mind,18.64
24774,389205,2024-05-09,Not as Described,120.85
24775,389212,2024-05-07,Not as Described,93.82
24776,389223,2024-05-23,Damaged,138.07
24777,389242,2024-05-16,Wrong Size,7.89
24778,389249,2024-05-15,Changed Mind,91.43
24779,389294,2024-05-08,Damaged,91.65
24780,389298,2024-05-14,Not as Described,111.62
24781,389302,2024-05-22,Wrong Size,149.76
24782,389317,2024-05-22,Damaged,31.94
24783,389333,2024-05-17,Wrong Size,27.88
24784,389345,2024-05-24,Wrong Size,209.9
24785,389349,2024-05-09,Not as Described,69.89
24786,389363,2024-05-20,Wrong Size,37.5
24787,389390,2024-05-20,Changed Mind,67.64
24788,389419,2024-05-26,Changed Mind,173.13
24789,389433,2024-05-09,Damaged,45.02
24790,389443,2024-05-19,Damaged,45.12
24791,389447,2024-05-23,Not as Described,72.74
24792,389455,2024-05-09,Changed Mind,127.7
24793,389493,2024-05-19,Changed Mind,93.98
24794,389526,2024-05-08,Damaged,13.67
24795,389536,2024-05-20,Changed Mind,43.26
24796,389539,2024-05-19,Damaged,120.53
24797,389563,2024-05-14,Changed Mind,56.7
24798,389574,2024-05-16,Late Delivery,175.73
24799,389577,2024-05-20,Wrong Size,42.62
24800,389607,2024-05-20,Wrong Size,46.16
24801,389611,2024-05-22,Damaged,55.42
24802,389628,2024-05-11,Changed Mind,77.03
24803,389645,2024-05-19,Changed Mind,31.18
24804,389647,2024-05-11,Damaged,20.22
24805,389672,2024-05-19,Late Delivery,75.15
24806,389678,2024-05-25,Changed Mind,86.02
24807,389681,2024-05-19,Wrong Size,115.13
24808,389683,2024-05-22,Damaged,105.32
24809,389684,2024-05-21,Not as Described,11.29
24810,389693,2024-05-23,Wrong Size,137.47
24811,389698,2024-05-18,Not as Described,51.67
24812,389750,2024-05-24,Wrong Size,14.25
24813,389821,2024-05-12,Damaged,53.15
24814,389830,2024-05-10,Damaged,76.11
24815,389843,2024-05-09,Not as Described,50.48
24816,389861,2024-05-27,Changed Mind,38.93
24817,389875,2024-05-23,Not as Described,92.31
24818,389878,2024-05-28,Not as Described,113.34
24819,389926,2024-05-13,Damaged,57.1
24820,389942,2024-05-16,Damaged,42.8
24821,389949,2024-05-18,Changed Mind,32.6
24822,390020,2024-05-20,Wrong Size,50.87
24823,390031,2024-05-22,Not as Described,18.04
24824,390036,2024-05-16,Wrong Size,100.25
24825,390050,2024-05-23,Wrong Size,195.69
24826,390104,2024-05-16,Wrong Size,203.27
24827,390107,2024-05-12,Not as Described,28.22
24828,390114,2024-05-20,Damaged,120.46
24829,390116,2024-05-18,Wrong Size,24.36
24830,390124,2024-05-27,Damaged,11.45
24831,390142,2024-05-25,Wrong Size,133.38
24832,390150,2024-05-10,Changed Mind,194.18
24833,390151,2024-05-10,Damaged,179.09
24834,390154,2024-05-13,Late Delivery,66.18
24835,390231,2024-05-26,Wrong Size,20.73
24836,390259,2024-05-19,Late Delivery,29.69
24837,390263,2024-05-12,Not as Described,96.05
24838,390278,2024-05-25,Wrong Size,113.35
24839,390287,2024-05-17,Damaged,59.57
24840,390296,2024-05-23,Damaged,23.02
24841,390302,2024-05-09,Changed Mind,12.16
24842,390332,2024-05-19,Late Delivery,72.21
24843,390340,2024-05-14,Changed Mind,37.38
24844,390364,2024-05-25,Not as Described,34.94
24845,390399,2024-05-18,Not as Described,59.66
24846,390445,2024-05-27,Wrong Size,30.51
24847,390456,2024-05-14,Changed Mind,60.03
24848,390472,2024-05-14,Damaged,17.24
24849,390487,2024-05-17,Damaged,26.19
24850,390498,2024-05-19,Changed Mind,88.37
24851,390525,2024-05-12,Wrong Size,29.32
24852,390534,2024-05-10,Wrong Size,77.92
24853,390545,2024-05-22,Changed Mind,25.25
24854,390550,2024-05-18,Wrong Size,102.33
24855,390552,2024-05-26,Not as Described,23.79
24856,390564,2024-05-28,Wrong Size,59.56
24857,390571,2024-05-07,Wrong Size,40.28
24858,390579,2024-05-13,Wrong Size,43.2
24859,390587,2024-05-14,Wrong Size,75.02
24860,390596,2024-05-20,Damaged,87.14
24861,390603,2024-05-18,Damaged,34.42
24862,390612,2024-05-24,Not as Described,94.54
24863,390627,2024-05-13,Changed Mind,88.61
24864,390636,2024-05-10,Not as Described,26.28
24865,390646,2024-05-21,Wrong Size,66.39
24866,390653,2024-05-19,Damaged,181.0
24867,390691,2024-05-25,Wrong Size,73.71
24868,390700,2024-05-17,Wrong Size,91.55
24869,390708,2024-05-15,Not as Described,20.97
24870,390715,2024-05-16,Not as Described,80.54
24871,390739,2024-05-25,Changed Mind,70.92
24872,390741,2024-05-26,Damaged,138.0
24873,390752,2024-05-14,Not as Described,112.63
24874,390772,2024-05-28,Not as Described,67.11
24875,390786,2024-05-23,Late Delivery,46.06
24876,390798,2024-05-15,Late Delivery,33.79
24877,390807,2024-05-30,Damaged,86.78
24878,390851,2024-05-27,Damaged,45.08
24879,390852,2024-05-17,Not as Described,105.53
24880,390859,2024-05-29,Damaged,250.03
24881,390886,2024-05-19,Damaged,12.53
24882,390888,2024-05-27,Wrong Size,92.95
24883,390900,2024-05-15,Wrong Size,48.27
24884,390907,2024-05-08,Wrong Size,91.16
24885,390933,2024-05-27,Late Delivery,57.6
24886,390938,2024-05-17,Changed Mind,101.87
24887,390949,2024-05-15,Changed Mind,33.01
24888,390974,2024-05-30,Wrong Size,54.68
24889,390977,2024-05-16,Changed Mind,17.8
24890,390990,2024-05-10,Not as Described,39.84
24891,391010,2024-05-27,Wrong Size,35.4
24892,391021,2024-05-26,Damaged,39.39
24893,391024,2024-05-23,Wrong Size,63.7
24894,391028,2024-05-22,Not as Described,120.82
24895,391085,2024-05-18,Wrong Size,12.67
24896,391091,2024-05-21,Not as Described,36.6
24897,391109,2024-05-28,Not as Described,17.25
24898,391112,2024-05-29,Wrong Size,83.62
24899,391119,2024-05-19,Wrong Size,9.93
24900,391199,2024-05-16,Changed Mind,23.31
24901,391213,2024-05-16,Wrong Size,99.33
24902,391214,2024-05-20,Not as Described,62.76
24903,391241,2024-05-21,Wrong Size,157.39
24904,391279,2024-05-22,Late Delivery,25.61
24905,391287,2024-05-10,Damaged,15.89
24906,391309,2024-05-22,Late Delivery,140.99
24907,391324,2024-05-21,Damaged,60.43
24908,391331,2024-05-27,Wrong Size,128.23
24909,391415,2024-05-22,Wrong Size,35.22
24910,391424,2024-05-16,Not as Described,45.66
24911,391426,2024-05-24,Changed Mind,35.11
24912,391427,2024-05-29,Not as Described,144.87
24913,391434,2024-05-27,Damaged,123.64
24914,391442,2024-05-27,Not as Described,46.06
24915,391445,2024-05-12,Wrong Size,153.46
24916,391461,2024-05-11,Wrong Size,9.86
24917,391483,2024-05-28,Not as Described,92.3
24918,391487,2024-05-17,Wrong Size,65.45
24919,391522,2024-05-19,Wrong Size,124.04
24920,391531,2024-05-17,Wrong Size,71.13
24921,391538,2024-05-24,Wrong Size,69.01
24922,391560,2024-05-22,Not as Described,37.5
24923,391593,2024-05-30,Changed Mind,72.81
24924,391597,2024-05-30,Damaged,119.86
24925,391600,2024-05-31,Not as Described,50.01
24926,391619,2024-05-30,Late Delivery,27.06
24927,391632,2024-05-15,Not as Described,209.91
24928,391637,2024-05-27,Wrong Size,66.82
24929,391664,2024-05-16,Wrong Size,24.89
24930,391682,2024-06-02,Not as Described,155.45
24931,391684,2024-05-19,Damaged,71.8
24932,391702,2024-05-17,Not as Described,149.82
24933,391704,2024-05-20,Late Delivery,148.4
24934,391721,2024-05-21,Damaged,42.51
24935,391750,2024-05-23,Damaged,175.81
24936,391756,2024-05-11,Not as Described,60.41
24937,391775,2024-05-29,Damaged,89.62
24938,391785,2024-05-27,Changed Mind,84.95
24939,391827,2024-05-24,Damaged,12.36
24940,391837,2024-05-15,Not as Described,80.34
24941,391859,2024-05-23,Wrong Size,62.88
24942,391868,2024-05-16,Not as Described,81.01
24943,391880,2024-05-21,Late Delivery,66.32
24944,391918,2024-05-20,Not as Described,61.63
24945,391919,2024-05-31,Damaged,84.71
24946,391943,2024-05-20,Not as Described,102.92
24947,391975,2024-05-13,Wrong Size,17.51
24948,392001,2024-05-25,Wrong Size,46.47
24949,392012,2024-05-31,Damaged,196.3
24950,392014,2024-05-21,Wrong Size,93.01
24951,392023,2024-05-16,Wrong Size,42.98
24952,392029,2024-05-11,Wrong Size,9.1
24953,392044,2024-05-11,Wrong Size,41.96
24954,392047,2024-05-23,Not as Described,85.78
24955,392057,2024-05-18,Changed Mind,13.46
24956,392065,2024-05-26,Changed Mind,175.16
24957,392079,2024-05-25,Not as Described,81.79
24958,392081,2024-05-14,Not as Described,106.11
24959,392104,2024-05-30,Not as Described,80.84
24960,392110,2024-05-18,Wrong Size,31.85
24961,392119,2024-05-13,Wrong Size,111.52
24962,392138,2024-05-20,Damaged,38.71
24963,392158,2024-05-18,Changed Mind,40.78
24964,392176,2024-05-24,Changed Mind,12.98
24965,392178,2024-05-12,Damaged,103.37
24966,392183,2024-05-23,Wrong Size,120.58
24967,392185,2024-05-23,Changed Mind,84.97
24968,392189,2024-05-17,Not as Described,37.22
24969,392212,2024-06-02,Not as Described,201.17
24970,392218,2024-06-02,Damaged,34.01
24971,392224,2024-05-29,Wrong Size,27.89
24972,392248,2024-05-18,Damaged,45.52
24973,392256,2024-05-13,Not as Described,38.4
24974,392258,2024-05-12,Late Delivery,9.23
24975,392264,2024-05-27,Changed Mind,68.75
24976,392266,2024-05-18,Wrong Size,25.04
24977,392300,2024-05-24,Damaged,60.19
24978,392301,2024-05-30,Late Delivery,73.58
24979,392302,2024-05-12,Wrong Size,87.1
24980,392308,2024-05-16,Damaged,68.95
24981,392318,2024-05-17,Not as Described,25.35
24982,392321,2024-05-19,Changed Mind,138.86
24983,392343,2024-05-31,Not as Described,65.82
24984,392358,2024-05-19,Wrong Size,120.26
24985,392375,2024-05-28,Not as Described,82.08
24986,392378,2024-05-19,Damaged,53.1
24987,392407,2024-05-20,Not as Described,54.93
24988,392462,2024-05-17,Changed Mind,18.01
24989,392465,2024-05-17,Not as Described,23.71
24990,392467,2024-05-16,Not as Described,107.28
24991,392538,2024-05-16,Wrong Size,80.78
24992,392542,2024-05-29,Damaged,42.05
24993,392546,2024-05-31,Wrong Size,162.79
24994,392553,2024-05-25,Wrong Size,70.32
24995,392571,2024-05-16,Wrong Size,202.23
24996,392586,2024-05-14,Damaged,80.6
24997,392588,2024-05-11,Wrong Size,74.72
24998,392601,2024-05-29,Changed Mind,188.7
24999,392611,2024-06-01,Not as Described,85.58
25000,392614,2024-05-26,Wrong Size,42.5
25001,392616,2024-05-28,Not as Described,15.2
25002,392620,2024-05-17,Not as Described,44.42
25003,392637,2024-05-21,Not as Described,96.65
25004,392649,2024-05-23,Not as Described,226.05
25005,392675,2024-05-24,Changed Mind,57.99
25006,392713,2024-05-12,Changed Mind,69.16
25007,392714,2024-05-11,Damaged,269.97
25008,392715,2024-05-28,Wrong Size,187.87
25009,392734,2024-05-31,Not as Described,58.02
25010,392735,2024-05-27,Wrong Size,31.93
25011,392753,2024-05-22,Wrong Size,24.72
25012,392761,2024-05-25,Damaged,35.41
25013,392774,2024-05-25,Wrong Size,125.02
25014,392775,2024-05-30,Damaged,38.95
25015,392777,2024-05-10,Wrong Size,66.62
25016,392778,2024-05-15,Not as Described,70.93
25017,392793,2024-05-16,Not as Described,14.39
25018,392794,2024-05-18,Not as Described,21.36
25019,392795,2024-06-01,Changed Mind,68.55
25020,392803,2024-05-27,Late Delivery,62.09
25021,392833,2024-05-17,Damaged,74.47
25022,392843,2024-05-20,Not as Described,36.4
25023,392864,2024-05-17,Late Delivery,76.95
25024,392870,2024-05-16,Changed Mind,97.62
25025,392889,2024-05-24,Wrong Size,145.85
25026,392896,2024-05-30,Late Delivery,23.43
25027,392942,2024-05-27,Wrong Size,153.85
25028,392948,2024-05-16,Late Delivery,163.43
25029,392958,2024-05-28,Wrong Size,12.5
25030,392972,2024-05-19,Damaged,57.77
25031,392980,2024-05-16,Wrong Size,45.35
25032,392985,2024-05-22,Not as Described,12.55
25033,393029,2024-05-30,Wrong Size,9.04
25034,393030,2024-06-03,Wrong Size,56.97
25035,393032,2024-05-19,Wrong Size,140.91
25036,393050,2024-05-18,Not as Described,37.74
25037,393053,2024-05-16,Changed Mind,41.23
25038,393056,2024-06-01,Wrong Size,16.8
25039,393063,2024-05-21,Wrong Size,168.31
25040,393067,2024-06-02,Wrong Size,69.45
25041,393073,2024-06-04,Changed Mind,81.77
25042,393113,2024-05-22,Wrong Size,41.37
25043,393131,2024-05-19,Late Delivery,152.23
25044,393145,2024-05-28,Damaged,151.4
25045,393165,2024-05-18,Damaged,43.13
25046,393167,2024-06-02,Wrong Size,136.21
25047,393181,2024-05-31,Not as Described,191.17
25048,393187,2024-06-02,Wrong Size,103.02
25049,393209,2024-05-25,Damaged,64.22
25050,393234,2024-05-19,Not as Described,25.66
25051,393293,2024-05-22,Damaged,9.49
25052,393301,2024-05-22,Wrong Size,46.38
25053,393317,2024-05-11,Wrong Size,29.38
25054,393336,2024-05-20,Wrong Size,69.88
25055,393339,2024-05-30,Changed Mind,63.74
25056,393362,2024-05-19,Damaged,47.74
25057,393368,2024-05-29,Not as Described,57.66
25058,393431,2024-05-24,Changed Mind,67.7
25059,393434,2024-05-20,Damaged,168.09
25060,393436,2024-05-27,Damaged,70.54
25061,393448,2024-05-18,Wrong Size,130.28
25062,393455,2024-05-12,Wrong Size,29.89
25063,393467,2024-05-21,Changed Mind,139.0
25064,393575,2024-05-31,Damaged,94.43
25065,393605,2024-05-31,Changed Mind,14.54
25066,393653,2024-05-23,Damaged,44.69
25067,393672,2024-05-23,Changed Mind,29.58
25068,393680,2024-05-31,Wrong Size,13.6
25069,393748,2024-05-25,Late Delivery,68.69
25070,393756,2024-05-30,Wrong Size,180.29
25071,393776,2024-06-01,Not as Described,31.08
25072,393777,2024-05-27,Changed Mind,68.05
25073,393788,2024-06-01,Damaged,51.29
25074,393816,2024-05-20,Wrong Size,167.43
25075,393831,2024-06-05,Not as Described,106.57
25076,393859,2024-05-29,Not as Described,103.44
25077,393865,2024-05-29,Wrong Size,51.02
25078,393872,2024-05-26,Changed Mind,37.74
25079,393892,2024-05-28,Damaged,25.11
25080,393918,2024-05-28,Wrong Size,25.9
25081,393923,2024-06-02,Damaged,19.94
25082,393934,2024-05-21,Not as Described,54.93
25083,393935,2024-06-03,Changed Mind,124.89
25084,393970,2024-05-28,Damaged,27.41
25085,393972,2024-05-24,Late Delivery,61.53
25086,393973,2024-05-17,Wrong Size,66.04
25087,393980,2024-05-21,Not as Described,85.54
25088,393984,2024-05-21,Wrong Size,54.5
25089,394024,2024-05-30,Late Delivery,89.36
25090,394027,2024-05-16,Wrong Size,20.63
25091,394048,2024-05-24,Damaged,111.87
25092,394058,2024-05-14,Wrong Size,57.29
25093,394066,2024-05-27,Not as Described,31.63
25094,394073,2024-05-18,Late Delivery,25.99
25095,394083,2024-05-25,Not as Described,14.81
25096,394094,2024-05-22,Wrong Size,11.45
25097,394109,2024-05-27,Not as Described,41.93
25098,394117,2024-05-25,Wrong Size,64.66
25099,394130,2024-05-12,Changed Mind,115.32
25100,394154,2024-05-31,Damaged,51.87
25101,394171,2024-05-30,Damaged,29.58
25102,394174,2024-05-28,Not as Described,24.2
25103,394176,2024-05-30,Damaged,111.87
25104,394184,2024-05-23,Not as Described,94.41
25105,394211,2024-05-14,Changed Mind,184.09
25106,394235,2024-05-23,Not as Described,39.26
25107,394278,2024-05-19,Late Delivery,23.91
25108,394283,2024-06-01,Damaged,106.92
25109,394298,2024-05-23,Wrong Size,58.72
25110,394304,2024-05-14,Damaged,107.42
25111,394335,2024-05-28,Not as Described,80.45
25112,394337,2024-05-31,Changed Mind,117.54
25113,394339,2024-05-21,Wrong Size,62.53
25114,394375,2024-05-21,Not as Described,124.54
25115,394408,2024-05-31,Not as Described,16.93
25116,394431,2024-06-01,Wrong Size,55.05
25117,394448,2024-05-27,Late Delivery,49.96
25118,394481,2024-05-25,Wrong Size,71.35
